"Jahr";"Examensstufe";"Fachrichtung";"Geschlecht";"Hochschule";Abschlüsse der universitären Hochschulen
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Mann";"SG";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Mann";"UZH";3
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Mann";"USI";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Mann";"Andere UI";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Mann";"EPFL";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Mann";"ETHZ";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"BS";14
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"BE";1
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"FR";6
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"GE";2
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"LS";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"LU";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"NE";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"SG";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"UZH";15
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"USI";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"Andere UI";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"EPFL";0
"2020";"Master";"Sprach- und Literaturwissenschaften übergreifend/übrige";"Frau";"ETHZ";0
"2020";"Master";"Philosophie";"Mann";"BS";0
"2020";"Master";"Philosophie";"Mann";"BE";8
"2020";"Master";"Philosophie";"Mann";"FR";4
"2020";"Master";"Philosophie";"Mann";"GE";3
"2020";"Master";"Philosophie";"Mann";"LS";3
"2020";"Master";"Philosophie";"Mann";"LU";1
"2020";"Master";"Philosophie";"Mann";"NE";2
"2020";"Master";"Philosophie";"Mann";"SG";0
"2020";"Master";"Philosophie";"Mann";"UZH";5
"2020";"Master";"Philosophie";"Mann";"USI";6
"2020";"Master";"Philosophie";"Mann";"Andere UI";0
"2020";"Master";"Philosophie";"Mann";"EPFL";0
"2020";"Master";"Philosophie";"Mann";"ETHZ";0
"2020";"Master";"Philosophie";"Frau";"BS";0
"2020";"Master";"Philosophie";"Frau";"BE";11
"2020";"Master";"Philosophie";"Frau";"FR";4
"2020";"Master";"Philosophie";"Frau";"GE";4
"2020";"Master";"Philosophie";"Frau";"LS";4
"2020";"Master";"Philosophie";"Frau";"LU";1
"2020";"Master";"Philosophie";"Frau";"NE";2
"2020";"Master";"Philosophie";"Frau";"SG";0
"2020";"Master";"Philosophie";"Frau";"UZH";2
"2020";"Master";"Philosophie";"Frau";"USI";1
"2020";"Master";"Philosophie";"Frau";"Andere UI";0
"2020";"Master";"Philosophie";"Frau";"EPFL";0
"2020";"Master";"Philosophie";"Frau";"ETHZ";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"BS";1
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"BE";2
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"FR";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"GE";1
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"LS";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"LU";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"NE";1
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"SG";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"UZH";3
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"USI";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"Andere UI";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"EPFL";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Mann";"ETHZ";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"BS";4
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"BE";2
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"FR";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"GE";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"LS";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"LU";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"NE";1
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"SG";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"UZH";3
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"USI";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"Andere UI";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"EPFL";0
"2020";"Master";"Archäologie, Ur- und Frühgeschichte";"Frau";"ETHZ";0
"2020";"Master";"Geschichte";"Mann";"BS";6
"2020";"Master";"Geschichte";"Mann";"BE";21
"2020";"Master";"Geschichte";"Mann";"FR";16
"2020";"Master";"Geschichte";"Mann";"GE";12
"2020";"Master";"Geschichte";"Mann";"LS";8
"2020";"Master";"Geschichte";"Mann";"LU";2
"2020";"Master";"Geschichte";"Mann";"NE";4
"2020";"Master";"Geschichte";"Mann";"SG";0
"2020";"Master";"Geschichte";"Mann";"UZH";30
"2020";"Master";"Geschichte";"Mann";"USI";0
"2020";"Master";"Geschichte";"Mann";"Andere UI";0
"2020";"Master";"Geschichte";"Mann";"EPFL";0
"2020";"Master";"Geschichte";"Mann";"ETHZ";0
"2020";"Master";"Geschichte";"Frau";"BS";4
"2020";"Master";"Geschichte";"Frau";"BE";12
"2020";"Master";"Geschichte";"Frau";"FR";25
"2020";"Master";"Geschichte";"Frau";"GE";12
"2020";"Master";"Geschichte";"Frau";"LS";8
"2020";"Master";"Geschichte";"Frau";"LU";3
"2020";"Master";"Geschichte";"Frau";"NE";5
"2020";"Master";"Geschichte";"Frau";"SG";0
"2020";"Master";"Geschichte";"Frau";"UZH";25
"2020";"Master";"Geschichte";"Frau";"USI";0
"2020";"Master";"Geschichte";"Frau";"Andere UI";0
"2020";"Master";"Geschichte";"Frau";"EPFL";0
"2020";"Master";"Geschichte";"Frau";"ETHZ";0
"2020";"Master";"Kunstgeschichte";"Mann";"BS";0
"2020";"Master";"Kunstgeschichte";"Mann";"BE";3
"2020";"Master";"Kunstgeschichte";"Mann";"FR";3
"2020";"Master";"Kunstgeschichte";"Mann";"GE";2
"2020";"Master";"Kunstgeschichte";"Mann";"LS";3
"2020";"Master";"Kunstgeschichte";"Mann";"LU";0
"2020";"Master";"Kunstgeschichte";"Mann";"NE";2
"2020";"Master";"Kunstgeschichte";"Mann";"SG";0
"2020";"Master";"Kunstgeschichte";"Mann";"UZH";2
"2020";"Master";"Kunstgeschichte";"Mann";"USI";0
"2020";"Master";"Kunstgeschichte";"Mann";"Andere UI";0
"2020";"Master";"Kunstgeschichte";"Mann";"EPFL";0
"2020";"Master";"Kunstgeschichte";"Mann";"ETHZ";0
"2020";"Master";"Kunstgeschichte";"Frau";"BS";7
"2020";"Master";"Kunstgeschichte";"Frau";"BE";10
"2020";"Master";"Kunstgeschichte";"Frau";"FR";3
"2020";"Master";"Kunstgeschichte";"Frau";"GE";12
"2020";"Master";"Kunstgeschichte";"Frau";"LS";8
"2020";"Master";"Kunstgeschichte";"Frau";"LU";0
"2020";"Master";"Kunstgeschichte";"Frau";"NE";14
"2020";"Master";"Kunstgeschichte";"Frau";"SG";0
"2020";"Master";"Kunstgeschichte";"Frau";"UZH";20
"2020";"Master";"Kunstgeschichte";"Frau";"USI";0
"2020";"Master";"Kunstgeschichte";"Frau";"Andere UI";0
"2020";"Master";"Kunstgeschichte";"Frau";"EPFL";0
"2020";"Master";"Kunstgeschichte";"Frau";"ETHZ";0
"2020";"Master";"Musikwissenschaft";"Mann";"BS";0
"2020";"Master";"Musikwissenschaft";"Mann";"BE";0
"2020";"Master";"Musikwissenschaft";"Mann";"FR";1
"2020";"Master";"Musikwissenschaft";"Mann";"GE";2
"2020";"Master";"Musikwissenschaft";"Mann";"LS";0
"2020";"Master";"Musikwissenschaft";"Mann";"LU";0
"2020";"Master";"Musikwissenschaft";"Mann";"NE";0
"2020";"Master";"Musikwissenschaft";"Mann";"SG";0
"2020";"Master";"Musikwissenschaft";"Mann";"UZH";2
"2020";"Master";"Musikwissenschaft";"Mann";"USI";0
"2020";"Master";"Musikwissenschaft";"Mann";"Andere UI";0
"2020";"Master";"Musikwissenschaft";"Mann";"EPFL";0
"2020";"Master";"Musikwissenschaft";"Mann";"ETHZ";0
"2020";"Master";"Musikwissenschaft";"Frau";"BS";0
"2020";"Master";"Musikwissenschaft";"Frau";"BE";0
"2020";"Master";"Musikwissenschaft";"Frau";"FR";3
"2020";"Master";"Musikwissenschaft";"Frau";"GE";2
"2020";"Master";"Musikwissenschaft";"Frau";"LS";0
"2020";"Master";"Musikwissenschaft";"Frau";"LU";0
"2020";"Master";"Musikwissenschaft";"Frau";"NE";0
"2020";"Master";"Musikwissenschaft";"Frau";"SG";0
"2020";"Master";"Musikwissenschaft";"Frau";"UZH";1
"2020";"Master";"Musikwissenschaft";"Frau";"USI";0
"2020";"Master";"Musikwissenschaft";"Frau";"Andere UI";0
"2020";"Master";"Musikwissenschaft";"Frau";"EPFL";0
"2020";"Master";"Musikwissenschaft";"Frau";"ETHZ";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"BS";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"BE";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"FR";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"GE";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"LS";5
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"LU";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"NE";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"SG";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"UZH";2
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"USI";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"Andere UI";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"EPFL";0
"2020";"Master";"Theater- und Filmwissenschaft";"Mann";"ETHZ";0
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"BS";0
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"BE";1
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"FR";0
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"GE";0
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"LS";8
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"LU";0
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"NE";0
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"SG";0
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"UZH";4
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"USI";0
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"Andere UI";0
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"EPFL";0
"2020";"Master";"Theater- und Filmwissenschaft";"Frau";"ETHZ";0
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"BS";1
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"BE";3
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"FR";2
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"GE";0
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"LS";0
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"LU";0
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"NE";2
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"SG";0
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"UZH";7
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"USI";0
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"Andere UI";0
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"EPFL";0
"2020";"Master";"Ethnologie und Volkskunde";"Mann";"ETHZ";0
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"BS";8
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"BE";13
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"FR";10
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"GE";0
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"LS";0
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"LU";0
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"NE";9
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"SG";0
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"UZH";18
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"USI";0
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"Andere UI";0
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"EPFL";0
"2020";"Master";"Ethnologie und Volkskunde";"Frau";"ETHZ";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"BS";3
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"BE";3
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"FR";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"GE";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"LS";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"LU";1
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"NE";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"SG";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"UZH";4
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"USI";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"Andere UI";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"EPFL";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Mann";"ETHZ";1
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"BS";3
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"BE";6
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"FR";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"GE";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"LS";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"LU";4
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"NE";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"SG";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"UZH";9
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"USI";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"Andere UI";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"EPFL";0
"2020";"Master";"Historische und Kulturwissenschaften übergreifend/übrige";"Frau";"ETHZ";6
"2020";"Master";"Psychologie";"Mann";"BS";20
"2020";"Master";"Psychologie";"Mann";"BE";26
"2020";"Master";"Psychologie";"Mann";"FR";18
"2020";"Master";"Psychologie";"Mann";"GE";13
"2020";"Master";"Psychologie";"Mann";"LS";16
"2020";"Master";"Psychologie";"Mann";"LU";0
"2020";"Master";"Psychologie";"Mann";"NE";8
"2020";"Master";"Psychologie";"Mann";"SG";0
"2020";"Master";"Psychologie";"Mann";"UZH";50
"2020";"Master";"Psychologie";"Mann";"USI";0
"2020";"Master";"Psychologie";"Mann";"Andere UI";2
"2020";"Master";"Psychologie";"Mann";"EPFL";0
"2020";"Master";"Psychologie";"Mann";"ETHZ";0
"2020";"Master";"Psychologie";"Frau";"BS";100
"2020";"Master";"Psychologie";"Frau";"BE";159
"2020";"Master";"Psychologie";"Frau";"FR";101
"2020";"Master";"Psychologie";"Frau";"GE";122
"2020";"Master";"Psychologie";"Frau";"LS";117
"2020";"Master";"Psychologie";"Frau";"LU";0
"2020";"Master";"Psychologie";"Frau";"NE";17
"2020";"Master";"Psychologie";"Frau";"SG";0
"2020";"Master";"Psychologie";"Frau";"UZH";177
"2020";"Master";"Psychologie";"Frau";"USI";0
"2020";"Master";"Psychologie";"Frau";"Andere UI";2
"2020";"Master";"Psychologie";"Frau";"EPFL";0
"2020";"Master";"Psychologie";"Frau";"ETHZ";0
"2020";"Master";"Erziehungswissenschaften";"Mann";"BS";5
"2020";"Master";"Erziehungswissenschaften";"Mann";"BE";1
"2020";"Master";"Erziehungswissenschaften";"Mann";"FR";3
"2020";"Master";"Erziehungswissenschaften";"Mann";"GE";8
"2020";"Master";"Erziehungswissenschaften";"Mann";"LS";0
"2020";"Master";"Erziehungswissenschaften";"Mann";"LU";0
"2020";"Master";"Erziehungswissenschaften";"Mann";"NE";1
"2020";"Master";"Erziehungswissenschaften";"Mann";"SG";0
"2020";"Master";"Erziehungswissenschaften";"Mann";"UZH";3
"2020";"Master";"Erziehungswissenschaften";"Mann";"USI";0
"2020";"Master";"Erziehungswissenschaften";"Mann";"Andere UI";0
"2020";"Master";"Erziehungswissenschaften";"Mann";"EPFL";0
"2020";"Master";"Erziehungswissenschaften";"Mann";"ETHZ";0
"2020";"Master";"Erziehungswissenschaften";"Frau";"BS";21
"2020";"Master";"Erziehungswissenschaften";"Frau";"BE";12
"2020";"Master";"Erziehungswissenschaften";"Frau";"FR";30
"2020";"Master";"Erziehungswissenschaften";"Frau";"GE";43
"2020";"Master";"Erziehungswissenschaften";"Frau";"LS";0
"2020";"Master";"Erziehungswissenschaften";"Frau";"LU";0
"2020";"Master";"Erziehungswissenschaften";"Frau";"NE";5
"2020";"Master";"Erziehungswissenschaften";"Frau";"SG";0
"2020";"Master";"Erziehungswissenschaften";"Frau";"UZH";17
"2020";"Master";"Erziehungswissenschaften";"Frau";"USI";0
"2020";"Master";"Erziehungswissenschaften";"Frau";"Andere UI";0
"2020";"Master";"Erziehungswissenschaften";"Frau";"EPFL";0
"2020";"Master";"Erziehungswissenschaften";"Frau";"ETHZ";0
"2020";"Master";"Sonderpädagogik";"Mann";"BS";0
"2020";"Master";"Sonderpädagogik";"Mann";"BE";0
"2020";"Master";"Sonderpädagogik";"Mann";"FR";7
"2020";"Master";"Sonderpädagogik";"Mann";"GE";3
"2020";"Master";"Sonderpädagogik";"Mann";"LS";0
"2020";"Master";"Sonderpädagogik";"Mann";"LU";0
"2020";"Master";"Sonderpädagogik";"Mann";"NE";2
"2020";"Master";"Sonderpädagogik";"Mann";"SG";0
"2020";"Master";"Sonderpädagogik";"Mann";"UZH";1
"2020";"Master";"Sonderpädagogik";"Mann";"USI";0
"2020";"Master";"Sonderpädagogik";"Mann";"Andere UI";0
"2020";"Master";"Sonderpädagogik";"Mann";"EPFL";0
"2020";"Master";"Sonderpädagogik";"Mann";"ETHZ";0
"2020";"Master";"Sonderpädagogik";"Frau";"BS";0
"2020";"Master";"Sonderpädagogik";"Frau";"BE";0
"2020";"Master";"Sonderpädagogik";"Frau";"FR";103
"2020";"Master";"Sonderpädagogik";"Frau";"GE";13
"2020";"Master";"Sonderpädagogik";"Frau";"LS";0
"2020";"Master";"Sonderpädagogik";"Frau";"LU";0
"2020";"Master";"Sonderpädagogik";"Frau";"NE";36
"2020";"Master";"Sonderpädagogik";"Frau";"SG";0
"2020";"Master";"Sonderpädagogik";"Frau";"UZH";2
"2020";"Master";"Sonderpädagogik";"Frau";"USI";0
"2020";"Master";"Sonderpädagogik";"Frau";"Andere UI";0
"2020";"Master";"Sonderpädagogik";"Frau";"EPFL";0
"2020";"Master";"Sonderpädagogik";"Frau";"ETHZ";0
"2020";"Master";"Soziologie";"Mann";"BS";2
"2020";"Master";"Soziologie";"Mann";"BE";6
"2020";"Master";"Soziologie";"Mann";"FR";3
"2020";"Master";"Soziologie";"Mann";"GE";2
"2020";"Master";"Soziologie";"Mann";"LS";0
"2020";"Master";"Soziologie";"Mann";"LU";2
"2020";"Master";"Soziologie";"Mann";"NE";8
"2020";"Master";"Soziologie";"Mann";"SG";0
"2020";"Master";"Soziologie";"Mann";"UZH";4
"2020";"Master";"Soziologie";"Mann";"USI";0
"2020";"Master";"Soziologie";"Mann";"Andere UI";0
"2020";"Master";"Soziologie";"Mann";"EPFL";0
"2020";"Master";"Soziologie";"Mann";"ETHZ";0
"2020";"Master";"Soziologie";"Frau";"BS";0
"2020";"Master";"Soziologie";"Frau";"BE";10
"2020";"Master";"Soziologie";"Frau";"FR";9
"2020";"Master";"Soziologie";"Frau";"GE";6
"2020";"Master";"Soziologie";"Frau";"LS";0
"2020";"Master";"Soziologie";"Frau";"LU";1
"2020";"Master";"Soziologie";"Frau";"NE";20
"2020";"Master";"Soziologie";"Frau";"SG";0
"2020";"Master";"Soziologie";"Frau";"UZH";10
"2020";"Master";"Soziologie";"Frau";"USI";0
"2020";"Master";"Soziologie";"Frau";"Andere UI";0
"2020";"Master";"Soziologie";"Frau";"EPFL";0
"2020";"Master";"Soziologie";"Frau";"ETHZ";0
"2020";"Master";"Sozialarbeit";"Mann";"BS";0
"2020";"Master";"Sozialarbeit";"Mann";"BE";0
"2020";"Master";"Sozialarbeit";"Mann";"FR";10
"2020";"Master";"Sozialarbeit";"Mann";"GE";0
"2020";"Master";"Sozialarbeit";"Mann";"LS";0
